time_ms,accel_x_mps2,accel_y_mps2,accel_z_mps2
55898200.0,0.95,-6.85,-7.1
55918204.0,0.96,-6.87,-7.14
55938248.0,0.99,-6.85,-7.15
55958260.0,0.97,-6.81,-7.13
55978288.0,0.97,-6.84,-7.09
55998288.0,0.96,-6.86,-7.16
56018316.0,0.94,-6.81,-7.12
56038364.0,0.97,-6.86,-7.18
56058396.0,0.99,-6.85,-7.16
56078420.0,1.0,-6.84,-7.18
56098432.0,0.96,-6.83,-7.16
56118460.0,0.99,-6.8,-7.1
56138484.0,0.91,-6.87,-7.12
56158512.0,0.98,-6.88,-7.13
56178528.0,0.99,-6.9,-7.13
56198548.0,0.97,-6.87,-7.13
56218568.0,1.0,-6.85,-7.09
56238576.0,0.97,-6.85,-7.13
56258604.0,0.98,-6.85,-7.13
56278624.0,0.96,-6.87,-7.12
56298672.0,0.97,-6.85,-7.1
56318692.0,0.98,-6.84,-7.17
56338712.0,0.99,-6.84,-7.13
56358724.0,0.94,-6.85,-7.15
56378752.0,0.96,-6.84,-7.15
56398772.0,0.94,-6.83,-7.09
56418788.0,0.98,-6.81,-7.15
56438804.0,0.93,-6.84,-7.15
56458824.0,0.95,-6.85,-7.14
56478884.0,0.97,-6.85,-7.13
56498904.0,0.96,-6.86,-7.13
56518908.0,0.97,-6.84,-7.15
56538928.0,0.95,-6.86,-7.17
56558948.0,1.0,-6.86,-7.16
56578964.0,0.96,-6.87,-7.19
56598972.0,1.0,-6.83,-7.17
56618996.0,0.94,-6.85,-7.11
56639024.0,0.95,-6.85,-7.13
56659072.0,0.99,-6.83,-7.13
56679080.0,1.01,-6.83,-7.12
56699108.0,0.97,-6.89,-7.21
56719140.0,0.95,-6.89,-7.13
56739160.0,0.93,-6.9,-7.16
56759176.0,0.97,-6.88,-7.21
56779204.0,0.99,-6.84,-7.2
56799224.0,0.99,-6.85,-7.14
56819264.0,0.96,-6.83,-7.13
56839308.0,0.99,-6.83,-7.13
56859312.0,0.98,-6.83,-7.14
56879344.0,0.98,-6.83,-7.23
56899368.0,0.95,-6.86,-7.17
56919392.0,0.94,-6.9,-7.11
56939400.0,0.93,-6.86,-7.2
56959420.0,0.94,-6.81,-7.11
56979444.0,0.99,-6.84,-7.15
56999476.0,0.97,-6.85,-7.13
57019528.0,0.99,-6.86,-7.14
57039540.0,0.98,-6.87,-7.16
57059568.0,0.98,-6.85,-7.13
57079588.0,0.98,-6.83,-7.19
57099616.0,1.0,-6.83,-7.16
57119636.0,0.97,-6.85,-7.15
57139652.0,0.99,-6.94,-7.11
57159664.0,0.98,-6.88,-7.19
57179700.0,0.95,-6.89,-7.16
57199136.0,0.95,-6.89,-7.16
57219180.0,0.96,-6.87,-7.13
57239224.0,0.95,-6.86,-7.07
57259236.0,0.99,-6.89,-7.05
57279256.0,0.95,-6.87,-7.17
57299296.0,1.02,-6.86,-7.19
57319312.0,0.99,-6.86,-7.11
57339320.0,0.96,-6.84,-7.16
57359364.0,0.95,-6.85,-7.13
57379384.0,0.97,-6.88,-7.14
57399432.0,0.99,-6.85,-7.2
57419448.0,0.92,-6.87,-7.13
57439480.0,1.02,-6.88,-7.16
57459504.0,0.97,-6.85,-7.11
57479540.0,0.99,-6.87,-7.2
57499560.0,0.98,-6.89,-7.17
57519576.0,0.97,-6.82,-7.12
57539580.0,1.0,-6.84,-7.11
57559616.0,0.95,-6.82,-7.13
57579664.0,0.93,-6.86,-7.14
57599676.0,0.94,-6.87,-7.16
57619696.0,0.96,-6.84,-7.15
57639720.0,0.94,-6.82,-7.18
57659744.0,0.97,-6.86,-7.13
57679760.0,1.0,-6.86,-7.17
57699776.0,0.95,-6.85,-7.18
57719792.0,0.96,-6.87,-7.13
57739824.0,0.98,-6.89,-7.15
57759868.0,1.0,-6.81,-7.17
57779876.0,0.94,-6.81,-7.13
57799908.0,0.95,-6.86,-7.16
57819932.0,0.96,-6.89,-7.14
57839960.0,0.96,-6.83,-7.14
57859972.0,0.95,-6.85,-7.12
57879996.0,0.95,-6.86,-7.15
57900036.0,0.99,-6.86,-7.17
57920052.0,0.95,-6.87,-7.11
57940104.0,0.98,-6.89,-7.16
57960116.0,0.99,-6.84,-7.2
57980128.0,0.98,-6.82,-7.11
58000152.0,0.99,-6.9,-7.16
58020180.0,0.96,-6.8,-7.15
58040176.0,0.95,-6.85,-7.14
58060200.0,0.97,-6.86,-7.17
58080240.0,0.96,-6.9,-7.19
58100264.0,0.94,-6.85,-7.19
58120280.0,0.94,-6.85,-7.18
58140288.0,0.95,-6.84,-7.16
58160328.0,0.97,-6.84,-7.14
58180352.0,1.0,-6.84,-7.16
58200376.0,0.99,-6.87,-7.14
58220384.0,0.99,-6.85,-7.09
58240408.0,0.98,-6.89,-7.2
58260420.0,0.97,-6.84,-7.12
58280440.0,0.98,-6.83,-7.17
58300472.0,0.97,-6.86,-7.17
58320488.0,0.96,-6.79,-7.15
58340532.0,0.96,-6.86,-7.11
58360552.0,0.95,-6.87,-7.14
58380584.0,0.98,-6.86,-7.19
58400600.0,0.98,-6.83,-7.12
58420632.0,0.95,-6.86,-7.15
58440648.0,0.97,-6.85,-7.14
58460668.0,0.98,-6.89,-7.13
58480676.0,0.96,-6.85,-7.13
58500696.0,1.0,-6.87,-7.13
58520744.0,0.97,-6.84,-7.13
58540764.0,1.02,-6.84,-7.16
58560788.0,1.02,-6.84,-7.17
58580800.0,0.96,-6.86,-7.13
58600828.0,0.94,-6.87,-7.16
58620852.0,0.95,-6.81,-7.19
58640880.0,0.93,-6.86,-7.15
58660908.0,0.98,-6.91,-7.08
58680916.0,0.94,-6.9,-7.09
58700940.0,0.98,-6.82,-7.2
58720960.0,0.99,-6.74,-7.24
58740976.0,0.96,-6.82,-7.13
58761000.0,0.98,-6.97,-6.98
58781024.0,0.96,-6.87,-7.11
58801032.0,0.99,-6.72,-7.3
58821052.0,1.0,-6.74,-7.26
58841076.0,1.02,-6.91,-7.09
58861120.0,0.93,-7.0,-6.9
58881136.0,0.95,-6.81,-7.1
58901132.0,0.96,-6.68,-7.39
58921164.0,1.0,-6.79,-7.25
58941180.0,0.96,-6.98,-7.0
58961208.0,0.98,-7.0,-6.99
58981220.0,0.96,-6.78,-7.24
59001244.0,0.97,-6.67,-7.36
59021284.0,0.98,-6.88,-7.21
59041312.0,1.02,-7.02,-6.89
59061356.0,0.99,-6.93,-7.1
59081364.0,0.97,-6.71,-7.36
59101404.0,1.0,-6.7,-7.34
59121428.0,0.99,-6.91,-7.09
59141456.0,0.96,-7.04,-6.87
59161464.0,0.95,-6.86,-7.15
59181472.0,0.94,-6.63,-7.37
59201500.0,0.96,-6.77,-7.33
59220928.0,0.96,-6.77,-7.33
59240952.0,1.01,-6.95,-6.91
59260984.0,0.96,-6.99,-6.98
59280996.0,0.93,-6.79,-7.26
59301036.0,0.93,-6.71,-7.39
59321060.0,1.0,-6.85,-7.14
59341076.0,0.96,-7.03,-6.95
59361088.0,0.96,-6.96,-7.08
59381120.0,1.01,-6.73,-7.27
59401152.0,0.95,-6.75,-7.33
59421176.0,0.98,-6.9,-7.12
59441208.0,0.99,-6.96,-6.99
59461220.0,0.97,-6.85,-7.11
59481268.0,0.96,-6.82,-7.2
59501284.0,0.98,-6.93,-7.02
59521292.0,0.94,-6.91,-7.02
59541300.0,0.96,-6.79,-7.23
59561340.0,0.96,-6.76,-7.26
59581360.0,1.0,-6.85,-7.13
59601372.0,0.97,-6.99,-7.01
59621388.0,1.0,-6.89,-7.08
59641404.0,0.94,-6.76,-7.3
59661424.0,0.95,-6.77,-7.29
59681432.0,0.96,-6.93,-7.06
59701444.0,0.96,-6.93,-7.06
59721468.0,0.97,-6.87,-7.13
59741496.0,0.97,-6.79,-7.3
59761500.0,1.01,-6.82,-7.18
59781524.0,0.96,-6.92,-7.02
59801544.0,0.97,-6.92,-7.09
59821564.0,0.96,-6.8,-7.17
59841572.0,0.96,-6.8,-7.17
59861588.0,0.96,-6.78,-7.25
59881628.0,0.99,-6.94,-7.02
59901648.0,0.97,-6.88,-7.08
59921664.0,0.94,-6.8,-7.22
59941680.0,0.97,-6.77,-7.23
59961712.0,1.01,-6.92,-7.01
59981736.0,0.97,-6.94,-7.04
60001752.0,0.97,-6.82,-7.16
60021784.0,0.94,-6.76,-7.26
60041808.0,0.98,-6.83,-7.21
60061852.0,0.99,-6.89,-7.02
60081864.0,0.99,-6.91,-7.09
60101884.0,0.95,-6.82,-7.18
60121904.0,0.98,-6.79,-7.21
60141936.0,0.96,-6.84,-7.13
60161984.0,0.95,-6.9,-7.11
60182008.0,0.99,-6.84,-7.18
60202020.0,0.93,-6.82,-7.24
60222032.0,0.98,-6.85,-7.19
60242060.0,0.95,-6.87,-7.1
60262080.0,0.99,-6.87,-7.08
60282096.0,0.96,-6.86,-7.12
60302120.0,0.96,-6.83,-7.18
60322144.0,0.97,-6.86,-7.15
60342164.0,0.95,-6.89,-7.05
60362172.0,1.0,-6.87,-7.13
60382192.0,0.98,-6.8,-7.24
60402228.0,0.94,-6.79,-7.21
60422280.0,0.94,-6.86,-7.13
60442292.0,0.96,-6.89,-7.12
60462328.0,0.99,-6.9,-7.18
60482348.0,0.97,-6.82,-7.24
60502376.0,0.97,-6.81,-7.16
60522392.0,0.98,-6.88,-7.13
60542420.0,0.98,-6.88,-7.13
60562460.0,0.94,-6.85,-7.12
60582480.0,0.97,-6.85,-7.15
60602532.0,0.97,-6.86,-7.13
60622544.0,0.95,-6.86,-7.14
60642560.0,0.98,-6.87,-7.14
60662576.0,0.98,-6.84,-7.15
60682596.0,0.94,-6.87,-7.17
60702616.0,0.95,-6.88,-7.13
60722640.0,0.97,-6.86,-7.13
60742656.0,1.0,-6.82,-7.15
60762688.0,0.94,-6.82,-7.15
60782732.0,0.99,-6.85,-7.14
60802752.0,0.98,-6.83,-7.14
60822768.0,0.96,-6.82,-7.13
60842792.0,0.94,-6.84,-7.18
60862820.0,0.99,-6.85,-7.19
60882840.0,0.94,-6.85,-7.14
60902864.0,0.97,-6.87,-7.09
60922884.0,1.01,-6.84,-7.14
60942908.0,0.97,-6.86,-7.16
60962952.0,0.98,-6.85,-7.18
60982968.0,0.95,-6.88,-7.03
61002980.0,0.99,-6.86,-7.2
61023000.0,0.96,-6.83,-7.13
61043040.0,0.98,-6.87,-7.2
61063052.0,0.97,-6.86,-7.15
61083072.0,0.96,-6.9,-7.12
61103088.0,0.97,-6.86,-7.11
61123124.0,0.96,-6.88,-7.21
61143180.0,0.99,-6.86,-7.17
61163196.0,0.99,-6.88,-7.12
61183228.0,1.0,-6.84,-7.16
61203236.0,0.96,-6.86,-7.11
61223260.0,0.97,-6.82,-7.18
61243284.0,0.96,-6.86,-7.17
61263300.0,1.0,-6.84,-7.15
61283320.0,0.96,-6.87,-7.13
61303348.0,0.94,-6.82,-7.17
61322784.0,0.94,-6.82,-7.17
61342820.0,0.95,-6.86,-7.16
61362836.0,1.01,-6.85,-7.17
61382872.0,0.97,-6.8,-7.09
61402904.0,0.98,-6.86,-7.11
61422936.0,0.98,-6.84,-7.13
61442960.0,0.95,-6.81,-7.15
61462972.0,0.97,-6.81,-7.15
61482992.0,0.97,-6.87,-7.11
61503028.0,0.94,-6.87,-7.16
61523052.0,1.0,-6.87,-7.14
61543060.0,0.96,-6.84,-7.14
61563092.0,0.98,-6.88,-7.17
61583120.0,0.99,-6.85,-7.13
61603144.0,0.99,-6.84,-7.14
61623152.0,0.99,-6.9,-7.12
61643176.0,0.98,-6.89,-7.19
61663196.0,0.97,-6.86,-7.17
61683224.0,1.01,-6.83,-7.22
61703260.0,1.0,-6.83,-7.13
61723264.0,0.99,-6.86,-7.16
61743304.0,0.96,-6.79,-7.11
61763328.0,0.92,-6.83,-7.18
61783352.0,0.98,-6.86,-7.18
61803348.0,0.97,-6.85,-7.16
61823376.0,1.02,-6.84,-7.16
61843400.0,0.92,-6.84,-7.18
61863416.0,0.96,-6.83,-7.09
61883428.0,0.94,-6.87,-7.13
61903456.0,0.99,-6.88,-7.14
61923492.0,0.97,-6.86,-7.18
61943512.0,0.94,-6.88,-7.1
61963532.0,0.97,-6.85,-7.13
61983540.0,0.93,-6.86,-7.21
62003580.0,0.98,-6.84,-7.14
62023608.0,0.93,-6.88,-7.15
62043632.0,1.01,-6.88,-7.13
62063668.0,0.99,-6.87,-7.14
62083684.0,0.95,-6.83,-7.2
62103716.0,0.99,-6.86,-7.14
62123736.0,0.97,-6.88,-7.1
62143752.0,0.97,-6.83,-7.09
62163776.0,0.94,-6.88,-7.13
62183804.0,0.99,-6.82,-7.15
62203832.0,0.98,-6.82,-7.13
62223860.0,0.95,-6.84,-7.19
62243876.0,0.97,-6.87,-7.13
62263896.0,0.97,-6.82,-7.19
62283932.0,0.98,-6.85,-7.14
62303948.0,0.96,-6.87,-7.13
62323956.0,0.97,-6.88,-7.14
62343984.0,0.94,-6.84,-7.22
62364008.0,0.97,-6.87,-7.17
62384024.0,0.94,-6.84,-7.1
62404036.0,0.98,-6.87,-7.08
62424056.0,0.99,-6.9,-7.09
62444088.0,0.93,-6.84,-7.13
62464128.0,1.01,-6.85,-7.15
62484140.0,0.95,-6.86,-7.15
62504172.0,0.98,-6.85,-7.14
62524200.0,0.94,-6.83,-7.17
62544224.0,0.98,-6.86,-7.12
62564244.0,0.95,-6.83,-7.15
62584264.0,0.99,-6.86,-7.14
62604280.0,0.99,-6.88,-7.14
62624320.0,0.94,-6.85,-7.14
62644364.0,0.94,-6.87,-7.1
62664376.0,0.95,-6.86,-7.15
62684416.0,0.96,-6.85,-7.16
62704432.0,0.97,-6.81,-7.13
62724464.0,0.98,-6.83,-7.16
62744488.0,0.98,-6.84,-7.15
62764496.0,0.95,-6.88,-7.15
62784508.0,0.97,-6.84,-7.15
62804536.0,0.99,-6.84,-7.11
62824576.0,0.97,-6.86,-7.13
62844584.0,1.01,-6.83,-7.13
62864616.0,0.96,-6.84,-7.21
62884644.0,0.96,-6.87,-7.05
62904660.0,0.98,-6.84,-7.09
62924668.0,1.01,-6.87,-7.1
62944680.0,1.02,-6.87,-7.15
62964720.0,0.99,-6.86,-7.15
62984756.0,0.95,-6.85,-7.09
63004760.0,1.0,-6.86,-7.14
63024756.0,0.95,-6.86,-7.16
63044804.0,0.93,-6.85,-7.19
63064832.0,0.96,-6.81,-7.13
63084884.0,0.96,-6.86,-7.14
63104892.0,0.97,-6.86,-7.13
63124896.0,0.98,-6.85,-7.18
63144908.0,0.96,-6.86,-7.13
63164948.0,0.96,-6.86,-7.08
63184956.0,1.01,-6.83,-7.18
63204968.0,0.97,-6.88,-7.14
63225016.0,0.95,-6.86,-7.19
63245044.0,0.98,-6.86,-7.16
63265072.0,0.99,-6.87,-7.14
63285072.0,0.95,-6.86,-7.09
63305088.0,1.0,-6.85,-7.22
63325120.0,0.98,-6.85,-7.13
63345164.0,0.94,-6.85,-7.1
63365172.0,0.96,-6.88,-7.14
63385184.0,0.96,-6.86,-7.21
63404620.0,0.96,-6.86,-7.21
63424676.0,0.93,-6.84,-7.13
63444684.0,0.99,-6.84,-7.14
63464704.0,0.98,-6.86,-7.14
63484720.0,0.96,-6.89,-7.13
63504752.0,0.98,-6.83,-7.18
63524772.0,1.0,-6.87,-7.11
63544792.0,0.94,-6.88,-7.13
63564816.0,0.97,-6.8,-7.15
63584836.0,0.97,-6.84,-7.16
63604888.0,1.0,-6.84,-7.15
63624908.0,1.03,-6.87,-7.19
63644928.0,0.98,-6.83,-7.15
63664932.0,0.97,-6.85,-7.18
63684952.0,1.0,-6.84,-7.11
63704976.0,0.98,-6.9,-7.16
63724988.0,0.98,-6.88,-7.11
63745012.0,0.99,-6.86,-7.16
63765040.0,0.94,-6.83,-7.14
63785084.0,0.97,-6.8,-7.11
63805088.0,0.94,-6.86,-7.14
63825112.0,0.95,-6.86,-7.14
63845144.0,0.91,-6.88,-7.17
63865176.0,1.0,-6.87,-7.13
63885200.0,0.99,-6.86,-7.1
63905216.0,0.99,-6.85,-7.19
63925232.0,0.97,-6.86,-7.12
63945256.0,0.98,-6.84,-7.16
63965296.0,0.95,-6.86,-7.19
63985300.0,1.01,-6.84,-7.15
64005340.0,0.99,-6.83,-7.15
64025352.0,0.97,-6.83,-7.18
64045384.0,0.97,-6.85,-7.15
64065396.0,0.98,-6.84,-7.13
64085412.0,0.96,-6.88,-7.1
64105432.0,0.98,-6.84,-7.15
64125452.0,0.98,-6.86,-7.14
64145492.0,0.96,-6.89,-7.18
64165496.0,0.95,-6.82,-7.24
64185540.0,0.93,-6.86,-7.16
64205560.0,0.93,-6.87,-7.12
64225584.0,0.96,-6.86,-7.09
64245596.0,0.97,-6.87,-7.13
64265624.0,0.92,-6.83,-7.15
64285640.0,0.96,-6.84,-7.17
64305660.0,0.96,-6.83,-7.14
64325692.0,0.97,-6.86,-7.13
64345696.0,0.97,-6.83,-7.18
64365736.0,1.01,-6.83,-7.1
64385752.0,0.98,-6.84,-7.09
64405764.0,1.01,-6.85,-7.17
64425788.0,0.96,-6.87,-7.2
64445804.0,0.98,-6.83,-7.15
64465796.0,0.97,-6.88,-7.14
64485812.0,0.96,-6.89,-7.16
64505848.0,0.97,-6.85,-7.18
64525884.0,0.96,-6.84,-7.18
64545928.0,0.95,-6.85,-7.21
64565944.0,0.96,-6.83,-7.15
64585976.0,0.96,-6.85,-7.12
64605996.0,0.97,-6.83,-7.15
64626020.0,0.95,-6.84,-7.19
64646032.0,0.96,-6.85,-7.13
64666044.0,0.98,-6.85,-7.14
64686076.0,0.96,-6.84,-7.16
64706100.0,0.98,-6.88,-7.16
64726144.0,0.97,-6.87,-7.2
64746156.0,0.98,-6.84,-7.16
64766184.0,0.95,-6.88,-7.15
64786208.0,0.97,-6.85,-7.16
64806224.0,1.0,-6.83,-7.05
64826232.0,0.95,-6.83,-7.2
64846248.0,0.94,-6.85,-7.12
64866260.0,0.97,-6.87,-7.13
64886296.0,0.96,-6.88,-7.12
64906328.0,0.91,-6.85,-7.14
64926348.0,0.95,-6.83,-7.13
64946372.0,0.94,-6.86,-7.1
64966392.0,0.96,-6.8,-7.13
64986408.0,0.95,-6.86,-7.13
65006404.0,1.01,-6.84,-7.16
65026456.0,0.96,-6.81,-7.12
65046484.0,0.92,-6.83,-7.19
65066508.0,0.95,-6.84,-7.11
65086544.0,0.94,-6.84,-7.13
65106556.0,0.98,-6.89,-7.16
65126580.0,0.98,-6.86,-7.13
65146588.0,1.0,-6.85,-7.18
65166608.0,0.97,-6.88,-7.12
65186628.0,0.95,-6.86,-7.11
65206664.0,0.94,-6.88,-7.14
65226692.0,0.98,-6.91,-7.13
65246740.0,0.99,-6.83,-7.14
65266780.0,0.94,-6.88,-7.17
65286784.0,0.96,-6.84,-7.16
65306824.0,0.98,-6.86,-7.14
65326852.0,0.97,-6.8,-7.14
65346876.0,0.98,-6.85,-7.16
65366888.0,1.01,-6.89,-7.18
65386916.0,0.96,-6.85,-7.15
65406936.0,0.98,-6.88,-7.13
65426968.0,0.95,-6.85,-7.13
65447008.0,0.95,-6.86,-7.15
65467016.0,0.99,-6.84,-7.11
65487044.0,0.96,-6.86,-7.19
65507072.0,0.97,-6.83,-7.17
65527100.0,0.96,-6.84,-7.13
65547096.0,0.98,-6.86,-7.13
65567120.0,0.99,-6.88,-7.15
65587144.0,0.98,-6.85,-7.17
65607160.0,0.95,-6.83,-7.13
65626584.0,0.95,-6.83,-7.13
65646620.0,1.02,-6.85,-7.14
65666636.0,0.99,-6.87,-7.11
65686692.0,0.96,-6.86,-7.13
65706712.0,1.0,-6.87,-7.09
65726708.0,0.94,-6.87,-7.14
65746728.0,0.98,-6.87,-7.14
65766740.0,0.94,-6.84,-7.19
65786736.0,0.97,-6.88,-7.14
65806760.0,0.98,-6.85,-7.14
65826784.0,0.97,-6.88,-7.11
65846816.0,0.96,-6.87,-7.12
65866848.0,1.0,-6.89,-7.13
65886848.0,0.95,-6.87,-7.11
65906876.0,0.97,-6.86,-7.09
65926900.0,1.0,-6.89,-7.14
65946924.0,0.93,-6.84,-7.16
65966928.0,0.97,-6.85,-7.1
65986948.0,0.98,-6.87,-7.14
66006968.0,0.98,-6.86,-7.15
66026992.0,0.93,-6.87,-7.14
66047020.0,0.91,-6.84,-7.18
66067040.0,0.95,-6.89,-7.16
66087072.0,0.94,-6.84,-7.19
66107088.0,0.95,-6.83,-7.14
66127100.0,0.97,-6.85,-7.09
66147108.0,0.98,-6.85,-7.21
66167136.0,0.99,-6.83,-7.14
66187152.0,0.96,-6.86,-7.15
66207168.0,0.97,-6.84,-7.13
66227192.0,0.98,-6.87,-7.12
66247220.0,0.97,-6.84,-7.13
66267264.0,0.98,-6.88,-7.16
